id	codigo	descricao	data_publicacao_fake	data_publicacao
	3117702	Conceição do Rio Verde	1012009	01-01-2009
	3117801	Conceição dos Ouros	1012009	01-01-2009
	3117836	Cônego Marinho	1012009	01-01-2009
	3117876	Confins	1012009	01-01-2009
	3117900	Congonhal	1012009	01-01-2009
	3118007	Congonhas	1012009	01-01-2009
	3118106	Congonhas do Norte	1012009	01-01-2009
	3118205	Conquista	1012009	01-01-2009
	3118304	Conselheiro Lafaiete	1012009	01-01-2009
	3118403	Conselheiro Pena	1012009	01-01-2009
	3118502	Consolação	1012009	01-01-2009
	3118601	Contagem	1012009	01-01-2009
	3118700	Coqueiral	1012009	01-01-2009
	3118809	Coração de Jesus	1012009	01-01-2009
	3118908	Cordisburgo	1012009	01-01-2009
	3119005	Cordislândia	1012009	01-01-2009
	3119104	Corinto	1012009	01-01-2009
	3119203	Coroaci	1012009	01-01-2009
	3119302	Coromandel	1012009	01-01-2009
	3119401	Coronel Fabriciano	1012009	01-01-2009
	3119500	Coronel Murta	1012009	01-01-2009
	3119609	Coronel Pacheco	1012009	01-01-2009
	3119708	Coronel Xavier Chaves	1012009	01-01-2009
	3119807	Córrego Danta	1012009	01-01-2009
	3119906	Córrego do Bom Jesus	1012009	01-01-2009
	3119955	Córrego Fundo	1012009	01-01-2009
	3120003	Córrego Novo	1012009	01-01-2009
	3120102	Couto de Magalhães de Minas	1012009	01-01-2009
	3120151	Crisólita	1012009	01-01-2009
	3120201	Cristais	1012009	01-01-2009
	3120300	Cristália	1012009	01-01-2009
	3120409	Cristiano Otoni	1012009	01-01-2009
	3120508	Cristina	1012009	01-01-2009
	3120607	Crucilândia	1012009	01-01-2009
	3120706	Cruzeiro da Fortaleza	1012009	01-01-2009
	3120805	Cruzília	1012009	01-01-2009
	3120839	Cuparaque	1012009	01-01-2009
	3120870	Curral de Dentro	1012009	01-01-2009
	3120904	Curvelo	1012009	01-01-2009
	3121001	Datas	1012009	01-01-2009
	3121100	Delfim Moreira	1012009	01-01-2009
	3121209	Delfinópolis	1012009	01-01-2009
	3121258	Delta	1012009	01-01-2009
	3121308	Descoberto	1012009	01-01-2009
	3121407	Desterro de Entre Rios	1012009	01-01-2009
	3121506	Desterro do Melo	1012009	01-01-2009
	3121605	Diamantina	1012009	01-01-2009
	3121704	Diogo de Vasconcelos	1012009	01-01-2009
	3121803	Dionísio	1012009	01-01-2009
	3121902	Divinésia	1012009	01-01-2009
	3122009	Divino	1012009	01-01-2009
	3122108	Divino das Laranjeiras	1012009	01-01-2009
	3122207	Divinolândia de Minas	1012009	01-01-2009
	3122306	Divinópolis	1012009	01-01-2009
	3122355	Divisa Alegre	1012009	01-01-2009
	3122405	Divisa Nova	1012009	01-01-2009
	3122454	Divisópolis	1012009	01-01-2009
	3122470	Dom Bosco	1012009	01-01-2009
	3122504	Dom Cavati	1012009	01-01-2009
	3122603	Dom Joaquim	1012009	01-01-2009
	3122702	Dom Silvério	1012009	01-01-2009
	3122801	Dom Viçoso	1012009	01-01-2009
	3122900	Dona Eusébia	1012009	01-01-2009
	3123007	Dores de Campos	1012009	01-01-2009
	3123106	Dores de Guanhães	1012009	01-01-2009
	3123205	Dores do Indaiá	1012009	01-01-2009
	3123304	Dores do Turvo	1012009	01-01-2009
	3123403	Doresópolis	1012009	01-01-2009
	3123502	Douradoquara	1012009	01-01-2009
	3123528	Durandé	1012009	01-01-2009
	3123601	Elói Mendes	1012009	01-01-2009
	3123700	Engenheiro Caldas	1012009	01-01-2009
	3123809	Engenheiro Navarro	1012009	01-01-2009
	3123858	Entre Folhas	1012009	01-01-2009
	3123908	Entre Rios de Minas	1012009	01-01-2009
	3124005	Ervália	1012009	01-01-2009
	3124104	Esmeraldas	1012009	01-01-2009
	3124203	Espera Feliz	1012009	01-01-2009
	3124302	Espinosa	1012009	01-01-2009
	3124401	Espírito Santo do Dourado	1012009	01-01-2009
	3124500	Estiva	1012009	01-01-2009
	3124609	Estrela Dalva	1012009	01-01-2009
	3124708	Estrela do Indaiá	1012009	01-01-2009
	3124807	Estrela do Sul	1012009	01-01-2009
	3124906	Eugenópolis	1012009	01-01-2009
	3125002	Ewbank da Câmara	1012009	01-01-2009
	3125101	Extrema	1012009	01-01-2009
	3125200	Fama	1012009	01-01-2009
	3125309	Faria Lemos	1012009	01-01-2009
	3125408	Felício dos Santos	1012009	01-01-2009
	3125606	Felisburgo	1012009	01-01-2009
	3125705	Felixlândia	1012009	01-01-2009
	3125804	Fernandes Tourinho	1012009	01-01-2009
	3125903	Ferros	1012009	01-01-2009
	3125952	Fervedouro	1012009	01-01-2009
	3126000	Florestal	1012009	01-01-2009
	3126109	Formiga	1012009	01-01-2009
	3126208	Formoso	1012009	01-01-2009
	3126307	Fortaleza de Minas	1012009	01-01-2009
	3126406	Fortuna de Minas	1012009	01-01-2009
	3126505	Francisco Badaró	1012009	01-01-2009
	3126604	Francisco Dumont	1012009	01-01-2009
	3126703	Francisco Sá	1012009	01-01-2009
	3126752	Franciscópolis	1012009	01-01-2009
	3126802	Frei Gaspar	1012009	01-01-2009
	3126901	Frei Inocêncio	1012009	01-01-2009
	3126950	Frei Lagonegro	1012009	01-01-2009
	3127008	Fronteira	1012009	01-01-2009
	3127057	Fronteira dos Vales	1012009	01-01-2009
	3127073	Fruta de Leite	1012009	01-01-2009
	3127107	Frutal	1012009	01-01-2009
	3127206	Funilândia	1012009	01-01-2009
	3127305	Galiléia	1012009	01-01-2009
	3127339	Gameleiras	1012009	01-01-2009
	3127354	Glaucilândia	1012009	01-01-2009
	3127370	Goiabeira	1012009	01-01-2009
	3127388	Goianá	1012009	01-01-2009
	3127404	Gonçalves	1012009	01-01-2009
	3127503	Gonzaga	1012009	01-01-2009
	3127602	Gouveia	1012009	01-01-2009
	3127701	Governador Valadares	1012009	01-01-2009
	3127800	Grão Mogol	1012009	01-01-2009
	3127909	Grupiara	1012009	01-01-2009
	3128006	Guanhães	1012009	01-01-2009
	3128105	Guapé	1012009	01-01-2009
	3128204	Guaraciaba	1012009	01-01-2009
	3128253	Guaraciama	1012009	01-01-2009
	3128303	Guaranésia	1012009	01-01-2009
	3128402	Guarani	1012009	01-01-2009
	3128501	Guarará	1012009	01-01-2009
	3128600	Guarda-Mor	1012009	01-01-2009
	3128709	Guaxupé	1012009	01-01-2009
	3128808	Guidoval	1012009	01-01-2009
	3128907	Guimarânia	1012009	01-01-2009
	3129004	Guiricema	1012009	01-01-2009
	3129103	Gurinhatã	1012009	01-01-2009
	3129202	Heliodora	1012009	01-01-2009
	3129301	Iapu	1012009	01-01-2009
	3129400	Ibertioga	1012009	01-01-2009
	3129509	Ibiá	1012009	01-01-2009
	3129608	Ibiaí	1012009	01-01-2009
	3129657	Ibiracatu	1012009	01-01-2009
	3129707	Ibiraci	1012009	01-01-2009
	3129806	Ibirité	1012009	01-01-2009
	3129905	Ibitiúra de Minas	1012009	01-01-2009
	3130002	Ibituruna	1012009	01-01-2009
	3130051	Icaraí de Minas	1012009	01-01-2009
	3130101	Igarapé	1012009	01-01-2009
	3130200	Igaratinga	1012009	01-01-2009
	3130309	Iguatama	1012009	01-01-2009
	3130408	Ijaci	1012009	01-01-2009
	3130507	Ilicínea	1012009	01-01-2009
	3130556	Imbé de Minas	1012009	01-01-2009
	3130606	Inconfidentes	1012009	01-01-2009
	3130655	Indaiabira	1012009	01-01-2009
	3130705	Indianópolis	1012009	01-01-2009
	3130804	Ingaí	1012009	01-01-2009
	3130903	Inhapim	1012009	01-01-2009
	3131000	Inhaúma	1012009	01-01-2009
	3131109	Inimutaba	1012009	01-01-2009
	3131158	Ipaba	1012009	01-01-2009
	3131208	Ipanema	1012009	01-01-2009
	3131307	Ipatinga	1012009	01-01-2009
	3131406	Ipiaçu	1012009	01-01-2009
	3131505	Ipuiúna	1012009	01-01-2009
	3131604	Iraí de Minas	1012009	01-01-2009
	3131703	Itabira	1012009	01-01-2009
	3131802	Itabirinha	1012009	01-01-2009
	3131901	Itabirito	1012009	01-01-2009
	3132008	Itacambira	1012009	01-01-2009
	3132107	Itacarambi	1012009	01-01-2009
	3132206	Itaguara	1012009	01-01-2009
	3132305	Itaipé	1012009	01-01-2009
	3132404	Itajubá	1012009	01-01-2009
	3132503	Itamarandiba	1012009	01-01-2009
	3132602	Itamarati de Minas	1012009	01-01-2009
	3132701	Itambacuri	1012009	01-01-2009
	3132800	Itambé do Mato Dentro	1012009	01-01-2009
	3132909	Itamogi	1012009	01-01-2009
	3133006	Itamonte	1012009	01-01-2009
	3133105	Itanhandu	1012009	01-01-2009
	3133204	Itanhomi	1012009	01-01-2009
	3133303	Itaobim	1012009	01-01-2009
	3133402	Itapagipe	1012009	01-01-2009
	3133501	Itapecerica	1012009	01-01-2009
	3133600	Itapeva	1012009	01-01-2009
	3133709	Itatiaiuçu	1012009	01-01-2009
	3133758	Itaú de Minas	1012009	01-01-2009
	3133808	Itaúna	1012009	01-01-2009
	3133907	Itaverava	1012009	01-01-2009
	3134004	Itinga	1012009	01-01-2009
	3134103	Itueta	1012009	01-01-2009
	3134202	Ituiutaba	1012009	01-01-2009
	3134301	Itumirim	1012009	01-01-2009
	3134400	Iturama	1012009	01-01-2009
	3134509	Itutinga	1012009	01-01-2009
	3134608	Jaboticatubas	1012009	01-01-2009
	3134707	Jacinto	1012009	01-01-2009
	3134806	Jacuí	1012009	01-01-2009
	3134905	Jacutinga	1012009	01-01-2009
	3135001	Jaguaraçu	1012009	01-01-2009
	3135050	Jaíba	1012009	01-01-2009
	3135076	Jampruca	1012009	01-01-2009
	3135100	Janaúba	1012009	01-01-2009
	3135209	Januária	1012009	01-01-2009
	3135308	Japaraíba	1012009	01-01-2009
	3135357	Japonvar	1012009	01-01-2009
	3135407	Jeceaba	1012009	01-01-2009
	3135456	Jenipapo de Minas	1012009	01-01-2009
	3135506	Jequeri	1012009	01-01-2009
	3135605	Jequitaí	1012009	01-01-2009
	3135704	Jequitibá	1012009	01-01-2009
	3135803	Jequitinhonha	1012009	01-01-2009
	3135902	Jesuânia	1012009	01-01-2009
	3136009	Joaíma	1012009	01-01-2009
	3136108	Joanésia	1012009	01-01-2009
	3136207	João Monlevade	1012009	01-01-2009
	3136306	João Pinheiro	1012009	01-01-2009
	3136405	Joaquim Felício	1012009	01-01-2009
	3136504	Jordânia	1012009	01-01-2009
	3136520	José Gonçalves de Minas	1012009	01-01-2009
	3136553	José Raydan	1012009	01-01-2009
	3136579	Josenópolis	1012009	01-01-2009
	3136652	Juatuba	1012009	01-01-2009
	3136702	Juiz de Fora	1012009	01-01-2009
	3136801	Juramento	1012009	01-01-2009
	3136900	Juruaia	1012009	01-01-2009
	3136959	Juvenília	1012009	01-01-2009
	3137007	Ladainha	1012009	01-01-2009
	3137106	Lagamar	1012009	01-01-2009
	3137205	Lagoa da Prata	1012009	01-01-2009
	3137304	Lagoa dos Patos	1012009	01-01-2009
	3137403	Lagoa Dourada	1012009	01-01-2009
	3137502	Lagoa Formosa	1012009	01-01-2009
	3137536	Lagoa Grande	1012009	01-01-2009
	3137601	Lagoa Santa	1012009	01-01-2009
	3137700	Lajinha	1012009	01-01-2009
	3137809	Lambari	1012009	01-01-2009
	3137908	Lamim	1012009	01-01-2009
	3138005	Laranjal	1012009	01-01-2009
	3138104	Lassance	1012009	01-01-2009
	3138203	Lavras	1012009	01-01-2009
	3138302	Leandro Ferreira	1012009	01-01-2009
	3138351	Leme do Prado	1012009	01-01-2009
	3138401	Leopoldina	1012009	01-01-2009
	3138500	Liberdade	1012009	01-01-2009
	3138609	Lima Duarte	1012009	01-01-2009
	3138625	Limeira do Oeste	1012009	01-01-2009
	3138658	Lontra	1012009	01-01-2009
	3138674	Luisburgo	1012009	01-01-2009
	3138682	Luislândia	1012009	01-01-2009
	3138708	Luminárias	1012009	01-01-2009
	3138807	Luz	1012009	01-01-2009
	3138906	Machacalis	1012009	01-01-2009
	3139003	Machado	1012009	01-01-2009
	3139102	Madre de Deus de Minas	1012009	01-01-2009
	3139201	Malacacheta	1012009	01-01-2009
	3139250	Mamonas	1012009	01-01-2009
	3139300	Manga	1012009	01-01-2009
	3139409	Manhuaçu	1012009	01-01-2009
	3139508	Manhumirim	1012009	01-01-2009
	3139607	Mantena	1012009	01-01-2009
	3139805	Mar de Espanha	1012009	01-01-2009
	3139706	Maravilhas	1012009	01-01-2009
	3139904	Maria da Fé	1012009	01-01-2009
	3140001	Mariana	1012009	01-01-2009
	3140100	Marilac	1012009	01-01-2009
	3140159	Mário Campos	1012009	01-01-2009
	3140209	Maripá de Minas	1012009	01-01-2009
	3140308	Marliéria	1012009	01-01-2009
	3140407	Marmelópolis	1012009	01-01-2009
	3140506	Martinho Campos	1012009	01-01-2009
	3140530	Martins Soares	1012009	01-01-2009
	3140555	Mata Verde	1012009	01-01-2009
	3140605	Materlândia	1012009	01-01-2009
	3140704	Mateus Leme	1012009	01-01-2009
	3171501	Mathias Lobato	1012009	01-01-2009
	3140803	Matias Barbosa	1012009	01-01-2009
	3140852	Matias Cardoso	1012009	01-01-2009
	3140902	Matipó	1012009	01-01-2009
	3141009	Mato Verde	1012009	01-01-2009
	3141108	Matozinhos	1012009	01-01-2009
	3141207	Matutina	1012009	01-01-2009
	3141306	Medeiros	1012009	01-01-2009
	3141405	Medina	1012009	01-01-2009
	3141504	Mendes Pimentel	1012009	01-01-2009
	3141603	Mercês	1012009	01-01-2009
	3141702	Mesquita	1012009	01-01-2009
	3141801	Minas Novas	1012009	01-01-2009
	3141900	Minduri	1012009	01-01-2009
	3142007	Mirabela	1012009	01-01-2009
	3142106	Miradouro	1012009	01-01-2009
	3142205	Miraí	1012009	01-01-2009
	3142254	Miravânia	1012009	01-01-2009
	3142304	Moeda	1012009	01-01-2009
	3142403	Moema	1012009	01-01-2009
	3142502	Monjolos	1012009	01-01-2009
	3142601	Monsenhor Paulo	1012009	01-01-2009
	3142700	Montalvânia	1012009	01-01-2009
	3142809	Monte Alegre de Minas	1012009	01-01-2009
	3142908	Monte Azul	1012009	01-01-2009
	3143005	Monte Belo	1012009	01-01-2009
	3143104	Monte Carmelo	1012009	01-01-2009
	3143153	Monte Formoso	1012009	01-01-2009
	3143203	Monte Santo de Minas	1012009	01-01-2009
	3143401	Monte Sião	1012009	01-01-2009
	3143302	Montes Claros	1012009	01-01-2009
	3143450	Montezuma	1012009	01-01-2009
	3143500	Morada Nova de Minas	1012009	01-01-2009
	3143609	Morro da Garça	1012009	01-01-2009
	3143708	Morro do Pilar	1012009	01-01-2009
	3143807	Munhoz	1012009	01-01-2009
	3143906	Muriaé	1012009	01-01-2009
	3144003	Mutum	1012009	01-01-2009
	3144102	Muzambinho	1012009	01-01-2009
	3144201	Nacip Raydan	1012009	01-01-2009
	3144300	Nanuque	1012009	01-01-2009
	3144359	Naque	1012009	01-01-2009
	3144375	Natalândia	1012009	01-01-2009
	3144409	Natércia	1012009	01-01-2009
	3144508	Nazareno	1012009	01-01-2009
	3144607	Nepomuceno	1012009	01-01-2009
	3144656	Ninheira	1012009	01-01-2009
	3144672	Nova Belém	1012009	01-01-2009
	3144706	Nova Era	1012009	01-01-2009
	3144805	Nova Lima	1012009	01-01-2009
	3144904	Nova Módica	1012009	01-01-2009
	3145000	Nova Ponte	1012009	01-01-2009
	3145059	Nova Porteirinha	1012009	01-01-2009
	3145109	Nova Resende	1012009	01-01-2009
	3145208	Nova Serrana	1012009	01-01-2009
	3136603	Nova União	1012009	01-01-2009
	3145307	Novo Cruzeiro	1012009	01-01-2009
	3145356	Novo Oriente de Minas	1012009	01-01-2009
	3145372	Novorizonte	1012009	01-01-2009
	3145406	Olaria	1012009	01-01-2009
	3145455	Olhos-d'Água	1012009	01-01-2009
	3145505	Olímpio Noronha	1012009	01-01-2009
	3145604	Oliveira	1012009	01-01-2009
	3145703	Oliveira Fortes	1012009	01-01-2009
	3145802	Onça de Pitangui	1012009	01-01-2009
	3145851	Oratórios	1012009	01-01-2009
	3145877	Orizânia	1012009	01-01-2009
	3145901	Ouro Branco	1012009	01-01-2009
	3146008	Ouro Fino	1012009	01-01-2009
	3146107	Ouro Preto	1012009	01-01-2009
	3146206	Ouro Verde de Minas	1012009	01-01-2009
	3146255	Padre Carvalho	1012009	01-01-2009
	3146305	Padre Paraíso	1012009	01-01-2009
	3146552	Pai Pedro	1012009	01-01-2009
	3146404	Paineiras	1012009	01-01-2009
	3146503	Pains	1012009	01-01-2009
	3146602	Paiva	1012009	01-01-2009
	3146701	Palma	1012009	01-01-2009
	3146750	Palmópolis	1012009	01-01-2009
	3146909	Papagaios	1012009	01-01-2009
	3147105	Pará de Minas	1012009	01-01-2009
	3147006	Paracatu	1012009	01-01-2009
	3147204	Paraguaçu	1012009	01-01-2009
	3147303	Paraisópolis	1012009	01-01-2009
	3147402	Paraopeba	1012009	01-01-2009
	3147600	Passa Quatro	1012009	01-01-2009
	3147709	Passa Tempo	1012009	01-01-2009
	3147501	Passabém	1012009	01-01-2009
	3147808	Passa-Vinte	1012009	01-01-2009
	3147907	Passos	1012009	01-01-2009
	3147956	Patis	1012009	01-01-2009
	3148004	Patos de Minas	1012009	01-01-2009
	3148103	Patrocínio	1012009	01-01-2009
	3148202	Patrocínio do Muriaé	1012009	01-01-2009
	3148301	Paula Cândido	1012009	01-01-2009
	3148400	Paulistas	1012009	01-01-2009
	3148509	Pavão	1012009	01-01-2009
	3148608	Peçanha	1012009	01-01-2009
	3148707	Pedra Azul	1012009	01-01-2009
	3148756	Pedra Bonita	1012009	01-01-2009
	3148806	Pedra do Anta	1012009	01-01-2009
	3148905	Pedra do Indaiá	1012009	01-01-2009
	3149002	Pedra Dourada	1012009	01-01-2009
	3149101	Pedralva	1012009	01-01-2009
	3149150	Pedras de Maria da Cruz	1012009	01-01-2009
	3149200	Pedrinópolis	1012009	01-01-2009
	3149309	Pedro Leopoldo	1012009	01-01-2009
	3149408	Pedro Teixeira	1012009	01-01-2009
	3149507	Pequeri	1012009	01-01-2009
	3149606	Pequi	1012009	01-01-2009
	3149705	Perdigão	1012009	01-01-2009
	3149804	Perdizes	1012009	01-01-2009
	3149903	Perdões	1012009	01-01-2009
	3149952	Periquito	1012009	01-01-2009
	3150000	Pescador	1012009	01-01-2009
	3150109	Piau	1012009	01-01-2009
	3150158	Piedade de Caratinga	1012009	01-01-2009
	3150208	Piedade de Ponte Nova	1012009	01-01-2009
	3150307	Piedade do Rio Grande	1012009	01-01-2009
	3150406	Piedade dos Gerais	1012009	01-01-2009
	3150505	Pimenta	1012009	01-01-2009
	3150539	Pingo-d'Água	1012009	01-01-2009
	3150570	Pintópolis	1012009	01-01-2009
	3150604	Piracema	1012009	01-01-2009
	3150703	Pirajuba	1012009	01-01-2009
	3150802	Piranga	1012009	01-01-2009
	3150901	Piranguçu	1012009	01-01-2009
	3151008	Piranguinho	1012009	01-01-2009
	3151107	Pirapetinga	1012009	01-01-2009
	3151206	Pirapora	1012009	01-01-2009
	3151305	Piraúba	1012009	01-01-2009
	3151404	Pitangui	1012009	01-01-2009
	3151503	Piumhi	1012009	01-01-2009
	3151602	Planura	1012009	01-01-2009
	3151701	Poço Fundo	1012009	01-01-2009
	3151800	Poços de Caldas	1012009	01-01-2009
	3151909	Pocrane	1012009	01-01-2009
	3152006	Pompéu	1012009	01-01-2009
	3152105	Ponte Nova	1012009	01-01-2009
	3152131	Ponto Chique	1012009	01-01-2009
	3152170	Ponto dos Volantes	1012009	01-01-2009
	3152204	Porteirinha	1012009	01-01-2009
	3152303	Porto Firme	1012009	01-01-2009
	3152402	Poté	1012009	01-01-2009
	3152501	Pouso Alegre	1012009	01-01-2009
	3152600	Pouso Alto	1012009	01-01-2009
	3152709	Prados	1012009	01-01-2009
	3152808	Prata	1012009	01-01-2009
	3152907	Pratápolis	1012009	01-01-2009
	3153004	Pratinha	1012009	01-01-2009
	3153103	Presidente Bernardes	1012009	01-01-2009
	3153202	Presidente Juscelino	1012009	01-01-2009
	3153301	Presidente Kubitschek	1012009	01-01-2009
	3153400	Presidente Olegário	1012009	01-01-2009
	3153608	Prudente de Morais	1012009	01-01-2009
	3153707	Quartel Geral	1012009	01-01-2009
	3153806	Queluzito	1012009	01-01-2009
	3153905	Raposos	1012009	01-01-2009
	3154002	Raul Soares	1012009	01-01-2009
	3154101	Recreio	1012009	01-01-2009
	3154150	Reduto	1012009	01-01-2009
	3154200	Resende Costa	1012009	01-01-2009
	3154309	Resplendor	1012009	01-01-2009
	3154408	Ressaquinha	1012009	01-01-2009
	3154457	Riachinho	1012009	01-01-2009
	3154507	Riacho dos Machados	1012009	01-01-2009
	3154606	Ribeirão das Neves	1012009	01-01-2009
	3154705	Ribeirão Vermelho	1012009	01-01-2009
	3154804	Rio Acima	1012009	01-01-2009
	3154903	Rio Casca	1012009	01-01-2009
	3155108	Rio do Prado	1012009	01-01-2009
	3155009	Rio Doce	1012009	01-01-2009
	3155207	Rio Espera	1012009	01-01-2009
	3155306	Rio Manso	1012009	01-01-2009
	3155405	Rio Novo	1012009	01-01-2009
	3155504	Rio Paranaíba	1012009	01-01-2009
	3155603	Rio Pardo de Minas	1012009	01-01-2009
	3155702	Rio Piracicaba	1012009	01-01-2009
	3155801	Rio Pomba	1012009	01-01-2009
	3155900	Rio Preto	1012009	01-01-2009
	3156007	Rio Vermelho	1012009	01-01-2009
	3156106	Ritápolis	1012009	01-01-2009
	3156205	Rochedo de Minas	1012009	01-01-2009
	3156304	Rodeiro	1012009	01-01-2009
	3156403	Romaria	1012009	01-01-2009
	3156452	Rosário da Limeira	1012009	01-01-2009
	3156502	Rubelita	1012009	01-01-2009
	3156601	Rubim	1012009	01-01-2009
	3156700	Sabará	1012009	01-01-2009
	3156809	Sabinópolis	1012009	01-01-2009
	3156908	Sacramento	1012009	01-01-2009
	3157005	Salinas	1012009	01-01-2009
	3157104	Salto da Divisa	1012009	01-01-2009
	3157203	Santa Bárbara	1012009	01-01-2009
	3157252	Santa Bárbara do Leste	1012009	01-01-2009
	3157278	Santa Bárbara do Monte Verde	1012009	01-01-2009
	3157302	Santa Bárbara do Tugúrio	1012009	01-01-2009
	3157336	Santa Cruz de Minas	1012009	01-01-2009
	3157377	Santa Cruz de Salinas	1012009	01-01-2009
	3157401	Santa Cruz do Escalvado	1012009	01-01-2009
	3157500	Santa Efigênia de Minas	1012009	01-01-2009
	3157609	Santa Fé de Minas	1012009	01-01-2009
	3157658	Santa Helena de Minas	1012009	01-01-2009
	3157708	Santa Juliana	1012009	01-01-2009
	3157807	Santa Luzia	1012009	01-01-2009
	3157906	Santa Margarida	1012009	01-01-2009
	3158003	Santa Maria de Itabira	1012009	01-01-2009
	3158102	Santa Maria do Salto	1012009	01-01-2009
	3158201	Santa Maria do Suaçuí	1012009	01-01-2009
	3159209	Santa Rita de Caldas	1012009	01-01-2009
	3159407	Santa Rita de Ibitipoca	1012009	01-01-2009
	3159308	Santa Rita de Jacutinga	1012009	01-01-2009
	3159357	Santa Rita de Minas	1012009	01-01-2009
	3159506	Santa Rita do Itueto	1012009	01-01-2009
	3159605	Santa Rita do Sapucaí	1012009	01-01-2009
	3159704	Santa Rosa da Serra	1012009	01-01-2009
	3159803	Santa Vitória	1012009	01-01-2009
	3158300	Santana da Vargem	1012009	01-01-2009
	3158409	Santana de Cataguases	1012009	01-01-2009
	3158508	Santana de Pirapama	1012009	01-01-2009
	3158607	Santana do Deserto	1012009	01-01-2009
	3158706	Santana do Garambéu	1012009	01-01-2009
	3158805	Santana do Jacaré	1012009	01-01-2009
	3158904	Santana do Manhuaçu	1012009	01-01-2009
	3158953	Santana do Paraíso	1012009	01-01-2009
	3159001	Santana do Riacho	1012009	01-01-2009
	3159100	Santana dos Montes	1012009	01-01-2009
	3159902	Santo Antônio do Amparo	1012009	01-01-2009
	3160009	Santo Antônio do Aventureiro	1012009	01-01-2009
	3160108	Santo Antônio do Grama	1012009	01-01-2009
	3160207	Santo Antônio do Itambé	1012009	01-01-2009
	3160306	Santo Antônio do Jacinto	1012009	01-01-2009
	3160405	Santo Antônio do Monte	1012009	01-01-2009
	3160454	Santo Antônio do Retiro	1012009	01-01-2009
	3160504	Santo Antônio do Rio Abaixo	1012009	01-01-2009
	3160603	Santo Hipólito	1012009	01-01-2009
	3160702	Santos Dumont	1012009	01-01-2009
